time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000021,0.000133,0.000000,0.000166,0.000000,0.058130,0.058323
0.000029,0.000168,0.000000,0.000210,0.000000,0.005809,0.005958
0.000026,0.000144,0.000000,0.000185,0.000000,0.046516,0.046885
0.000031,0.000176,0.000000,0.000224,0.000000,0.046390,0.046551
0.000025,0.000144,0.000000,0.000182,0.000000,0.083469,0.083854
0.000030,0.000173,0.000000,0.000216,0.000000,0.040976,0.041093
0.000019,0.000129,0.000000,0.000157,0.000000,0.086491,0.086979
0.000026,0.000161,0.000000,0.000201,0.000000,0.005288,0.005420
0.000017,0.000129,0.000000,0.000160,0.000000,0.017067,0.017222
0.000021,0.000126,0.000000,0.000159,0.000000,0.004195,0.004306
0.000022,0.000133,0.000000,0.000155,0.000000,0.003991,0.004095
0.000019,0.000124,0.000000,0.000157,0.000000,0.032254,0.032372
0.000020,0.000129,0.000000,0.000161,0.000000,0.083127,0.083265
0.000023,0.000153,0.000000,0.000190,0.000000,0.005130,0.005277
0.000020,0.000128,0.000000,0.000160,0.000000,0.004524,0.004631
0.000020,0.000129,0.000000,0.000159,0.000000,0.004187,0.004306
0.000020,0.000130,0.000000,0.000160,0.000000,0.052801,0.052909
0.000020,0.000132,0.000000,0.000161,0.000000,0.004119,0.004232
0.000019,0.000128,0.000000,0.000156,0.000000,0.070024,0.070432
0.000024,0.000128,0.000000,0.000158,0.000000,0.052623,0.052733
0.000021,0.000131,0.000000,0.000165,0.000000,0.004807,0.004959
0.000021,0.000130,0.000000,0.000163,0.000000,0.053949,0.054110
0.000018,0.000128,0.000000,0.000157,0.000000,0.004313,0.004426
0.000021,0.000131,0.000000,0.000164,0.000000,0.004463,0.004576
0.000036,0.000206,0.000000,0.000266,0.000000,0.007363,0.007578
0.000020,0.000128,0.000000,0.000163,0.000000,0.034585,0.035193
0.000024,0.000152,0.000000,0.000192,0.000000,0.047396,0.047573
0.000024,0.000137,0.000000,0.000171,0.000000,0.004234,0.004380
0.000020,0.000136,0.000000,0.000169,0.000000,0.055672,0.055853
0.000028,0.000201,0.000000,0.000254,0.000000,0.005695,0.005840
0.000022,0.000131,0.000000,0.000164,0.000000,0.047120,0.047236
0.000022,0.000115,0.000000,0.000143,0.000000,0.081747,0.081872
0.000019,0.000108,0.000000,0.000138,0.000000,0.005566,0.005703
0.000023,0.000105,0.000000,0.000132,0.000000,0.078388,0.078508
0.000025,0.000154,0.000000,0.000197,0.000000,0.005272,0.005433
0.000024,0.000138,0.000000,0.000170,0.000000,0.004682,0.004790
0.000019,0.000132,0.000000,0.000166,0.000000,0.026182,0.026295
0.000020,0.000112,0.000000,0.000141,0.000000,0.004133,0.004241
0.000020,0.000128,0.000000,0.000157,0.000000,0.059286,0.059447
0.000027,0.000165,0.000000,0.000212,0.000000,0.005734,0.005881
0.000021,0.000131,0.000000,0.000165,0.000000,0.045835,0.045947
0.000021,0.000122,0.000000,0.000154,0.000000,0.084355,0.084585
0.000029,0.000164,0.000000,0.000204,0.000000,0.005526,0.005710
0.000028,0.000164,0.000000,0.000203,0.000000,0.039567,0.039688
0.000020,0.000131,0.000000,0.000160,0.000000,0.087445,0.087926
0.000038,0.000241,0.000000,0.000309,0.000000,0.007609,0.007780
0.000076,0.000186,0.000000,0.000215,0.000000,0.004636,0.004760
0.000021,0.000130,0.000000,0.000163,0.000000,0.004418,0.004526
0.000022,0.000131,0.000000,0.000164,0.000000,0.036378,0.036484
0.000018,0.000133,0.000000,0.000163,0.000000,0.068595,0.068696
0.000020,0.000127,0.000000,0.000159,0.000000,0.004131,0.004242
0.000020,0.000134,0.000000,0.000163,0.000000,0.004326,0.004439
0.000018,0.000127,0.000000,0.000157,0.000000,0.004841,0.004878
0.000021,0.000130,0.000000,0.000163,0.000000,0.040447,0.040559
0.000018,0.000123,0.000000,0.000151,0.000000,0.004352,0.004522
0.000020,0.000144,0.000000,0.000173,0.000000,0.055412,0.055518
0.000023,0.000155,0.000000,0.000190,0.000000,0.004981,0.005142
0.000021,0.000127,0.000000,0.000160,0.000000,0.048435,0.048538
0.000021,0.000137,0.000000,0.000166,0.000000,0.004406,0.004444
0.000018,0.000130,0.000000,0.000159,0.000000,0.054434,0.054586
0.000023,0.000144,0.000000,0.000177,0.000000,0.072787,0.072911
0.000024,0.000143,0.000000,0.000182,0.000000,0.004611,0.004733
0.000021,0.000140,0.000000,0.000173,0.000000,0.063812,0.064322
0.000076,0.000413,0.000000,0.000538,0.000000,0.022932,0.023468
0.000023,0.000236,0.000000,0.000674,0.000000,0.006628,0.006752
0.000018,0.000133,0.000000,0.000163,0.000000,0.004584,0.004692
0.000025,0.000134,0.000000,0.000169,0.000000,0.036621,0.036745
0.000021,0.000135,0.000000,0.000167,0.000000,0.079620,0.079657
0.000022,0.000127,0.000000,0.000158,0.000000,0.080415,0.080667
0.000021,0.000118,0.000000,0.000146,0.000000,0.058579,0.058696
0.000025,0.000135,0.000000,0.000171,0.000000,0.006083,0.006292
0.000025,0.000159,0.000000,0.000198,0.000000,0.041793,0.041941
0.000041,0.000190,0.000000,0.000231,0.000000,0.006830,0.006970
0.000023,0.000145,0.000000,0.000181,0.000000,0.028235,0.028408
0.000027,0.000148,0.000000,0.000190,0.000000,0.006288,0.006332
0.000026,0.000153,0.000000,0.000191,0.000000,0.037727,0.037861
0.000026,0.000204,0.000000,0.000245,0.000000,0.008000,0.008154
0.000025,0.000154,0.000000,0.000192,0.000000,0.004866,0.004998
0.000022,0.000129,0.000000,0.000158,0.000000,0.004584,0.004693
0.000025,0.000126,0.000000,0.000154,0.000000,0.004080,0.004200
0.000018,0.000128,0.000000,0.000157,0.000000,0.017585,0.017700
0.000020,0.000129,0.000000,0.000159,0.000000,0.005910,0.006020
0.000022,0.000147,0.000000,0.000180,0.000000,0.004387,0.004495
0.000019,0.000130,0.000000,0.000160,0.000000,0.021237,0.021410
0.000018,0.000234,0.000000,0.000850,0.000000,0.004730,0.004876
0.000020,0.000163,0.000000,0.000193,0.000000,0.004853,0.004889
