time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000020,0.000128,0.000000,0.000157,0.000000,0.055935,0.056414
0.000023,0.000138,0.000000,0.000171,0.000000,0.027424,0.027557
0.000017,0.000124,0.000000,0.000153,0.000000,0.033095,0.033163
0.000027,0.000170,0.000000,0.000216,0.000000,0.035699,0.035796
0.000017,0.000135,0.000000,0.000182,0.000000,0.074867,0.075147
0.000027,0.000159,0.000000,0.000201,0.000000,0.004761,0.004891
0.000019,0.000131,0.000000,0.000164,0.000000,0.055701,0.055795
0.000022,0.000135,0.000000,0.000165,0.000000,0.053350,0.053474
0.000041,0.000204,0.000000,0.000259,0.000000,0.009081,0.009245
0.000017,0.000129,0.000000,0.000158,0.000000,0.004412,0.004528
0.000024,0.000146,0.000000,0.000195,0.000000,0.086618,0.086883
0.000053,0.000284,0.000000,0.000368,0.000000,0.043352,0.043550
0.000020,0.000125,0.000000,0.000154,0.000000,0.003823,0.003919
0.000018,0.000110,0.000000,0.000140,0.000000,0.007843,0.007985
0.000019,0.000121,0.000000,0.000150,0.000000,0.018996,0.019089
0.000019,0.000120,0.000000,0.000162,0.000000,0.004243,0.004352
0.000019,0.000116,0.000000,0.000148,0.000000,0.004329,0.004423
0.000024,0.000148,0.000000,0.000183,0.000000,0.004570,0.004759
0.000022,0.000145,0.000000,0.000194,0.000000,0.004866,0.005128
0.000020,0.000238,0.000000,0.000279,0.000000,0.077813,0.077919
0.000021,0.000237,0.000000,0.000600,0.000000,0.062312,0.062348
0.000022,0.000138,0.000000,0.000172,0.000000,0.004221,0.004320
0.000023,0.000153,0.000000,0.000193,0.000000,0.066721,0.066889
0.000025,0.000143,0.000000,0.000185,0.000000,0.005160,0.005263
0.000021,0.000144,0.000000,0.000179,0.000000,0.004916,0.005054
0.000024,0.000153,0.000000,0.000211,0.000000,0.073758,0.073801
0.000022,0.000119,0.000000,0.000150,0.000000,0.016926,0.017144
0.000028,0.000234,0.000000,0.000285,0.000000,0.044414,0.044589
0.000021,0.000164,0.000000,0.000195,0.000000,0.009099,0.009319
0.000023,0.000159,0.000000,0.000189,0.000000,0.006533,0.006571
0.000021,0.000224,0.000000,0.000263,0.000000,0.004226,0.004346
0.000027,0.000167,0.000000,0.000214,0.000000,0.030537,0.030713
0.000020,0.000135,0.000000,0.000165,0.000000,0.004166,0.004210
0.000018,0.000126,0.000000,0.000156,0.000000,0.004445,0.004492
0.000022,0.000135,0.000000,0.000166,0.000000,0.003833,0.003935
0.000020,0.000133,0.000000,0.000168,0.000000,0.004314,0.004434
0.000031,0.000282,0.000000,0.000343,0.000000,0.033243,0.033430
0.000026,0.000358,0.000000,0.000418,0.000000,0.008535,0.008684
0.000022,0.000136,0.000000,0.000168,0.000000,0.004997,0.005113
0.000031,0.000172,0.000000,0.000221,0.000000,0.065827,0.066225
0.000034,0.000193,0.000000,0.000247,0.000000,0.048734,0.048853
0.000028,0.000164,0.000000,0.000199,0.000000,0.005325,0.005399
0.000026,0.000164,0.000000,0.000203,0.000000,0.005960,0.006110
0.000023,0.000125,0.000000,0.000158,0.000000,0.042321,0.042361
0.000032,0.000185,0.000000,0.000231,0.000000,0.006301,0.006432
0.000023,0.000159,0.000000,0.000198,0.000000,0.069905,0.070056
0.000031,0.000187,0.000000,0.000227,0.000000,0.034255,0.034417
0.000024,0.000141,0.000000,0.000175,0.000000,0.004238,0.004380
0.000023,0.000136,0.000000,0.000167,0.000000,0.004387,0.004495
0.000021,0.000130,0.000000,0.000160,0.000000,0.057967,0.058104
0.000032,0.000188,0.000000,0.000243,0.000000,0.075036,0.075176
0.000031,0.000179,0.000000,0.000227,0.000000,0.006262,0.006463
0.000032,0.000182,0.000000,0.000231,0.000000,0.027083,0.027137
0.000032,0.000188,0.000000,0.000240,0.000000,0.060445,0.060593
0.000031,0.000189,0.000000,0.000242,0.000000,0.007558,0.007739
0.000020,0.000131,0.000000,0.000160,0.000000,0.058121,0.058219
0.000029,0.000166,0.000000,0.000206,0.000000,0.005030,0.005144
0.000029,0.000194,0.000000,0.000248,0.000000,0.058115,0.058164
0.000036,0.000235,0.000000,0.000298,0.000000,0.048940,0.049131
0.000031,0.000182,0.000000,0.000225,0.000000,0.006069,0.006297
0.000027,0.000172,0.000000,0.000214,0.000000,0.062604,0.063040
0.000026,0.000164,0.000000,0.000218,0.000000,0.070857,0.070968
0.000034,0.000192,0.000000,0.000244,0.000000,0.068851,0.069089
0.000028,0.000155,0.000000,0.000198,0.000000,0.005476,0.005685
0.000018,0.000128,0.000000,0.000158,0.000000,0.076521,0.076628
0.000020,0.000132,0.000000,0.000161,0.000000,0.004292,0.004377
0.000019,0.000128,0.000000,0.000157,0.000000,0.007772,0.007866
0.000027,0.000140,0.000000,0.000182,0.000000,0.005363,0.005403
0.000020,0.000139,0.000000,0.000170,0.000000,0.007202,0.007238
0.000021,0.000128,0.000000,0.000157,0.000000,0.008736,0.008852
0.000018,0.000137,0.000000,0.000166,0.000000,0.004412,0.004506
0.000031,0.000156,0.000000,0.000209,0.000000,0.007541,0.007888
0.000020,0.000138,0.000000,0.000169,0.000000,0.047877,0.047983
0.000022,0.000140,0.000000,0.000176,0.000000,0.015158,0.015257
0.000024,0.000162,0.000000,0.000203,0.000000,0.005263,0.005393
0.000033,0.000186,0.000000,0.000239,0.000000,0.007818,0.007957
0.000030,0.000179,0.000000,0.000224,0.000000,0.039859,0.040129
0.000033,0.000217,0.000000,0.000269,0.000000,0.010825,0.010876
0.000045,0.000392,0.000000,0.000471,0.000000,0.045080,0.045312
0.000018,0.000126,0.000000,0.000156,0.000000,0.003805,0.003895
0.000030,0.000184,0.000000,0.000233,0.000000,0.005924,0.006066
0.000025,0.000169,0.000000,0.000211,0.000000,0.068571,0.068804
0.000033,0.000203,0.000000,0.000261,0.000000,0.006683,0.006912
0.000022,0.000149,0.000000,0.000170,0.000000,0.029770,0.029814
0.000031,0.000177,0.000000,0.000230,0.000000,0.070424,0.070620
0.000022,0.000151,0.000000,0.000185,0.000000,0.005767,0.005817
0.000033,0.000215,0.000000,0.000264,0.000000,0.060073,0.060217
0.000024,0.000171,0.000000,0.000214,0.000000,0.005505,0.005627
0.000029,0.000248,0.000000,0.000313,0.000000,0.069151,0.069299
0.000020,0.000137,0.000000,0.000171,0.000000,0.046684,0.046793
0.000024,0.000148,0.000000,0.000184,0.000000,0.071445,0.071565
0.000021,0.000142,0.000000,0.000171,0.000000,0.157839,0.158059
0.000019,0.000133,0.000000,0.000162,0.000000,0.004015,0.004119
0.000020,0.000128,0.000000,0.000161,0.000000,0.004842,0.004956
0.000058,0.000175,0.000000,0.000205,0.000000,0.072515,0.073047
0.000031,0.000176,0.000000,0.000228,0.000000,0.006809,0.006980
0.000030,0.000173,0.000000,0.000217,0.000000,0.063918,0.064085
0.000025,0.000163,0.000000,0.000199,0.000000,0.005469,0.005592
0.000025,0.000238,0.000000,0.000285,0.000000,0.004429,0.004531
0.000027,0.000153,0.000000,0.000196,0.000000,0.004918,0.005062
0.000020,0.000127,0.000000,0.000157,0.000000,0.004613,0.004690
0.000025,0.000143,0.000000,0.000187,0.000000,0.050474,0.050523
0.000024,0.000229,0.000000,0.000268,0.000000,0.082316,0.082918
0.000025,0.000157,0.000000,0.000192,0.000000,0.004319,0.004414
0.000024,0.000150,0.000000,0.000187,0.000000,0.042263,0.042372
0.000028,0.000168,0.000000,0.000212,0.000000,0.006228,0.007530
0.000019,0.000120,0.000000,0.000152,0.000000,0.003997,0.004092
0.000021,0.000142,0.000000,0.000176,0.000000,0.004738,0.004878
0.000021,0.000152,0.000000,0.000182,0.000000,0.009722,0.009786
0.000035,0.000191,0.000000,0.000244,0.000000,0.052909,0.053040
0.000029,0.000164,0.000000,0.000202,0.000000,0.039037,0.039148
0.000029,0.000160,0.000000,0.000199,0.000000,0.005448,0.005613
0.000026,0.000169,0.000000,0.000211,0.000000,0.037657,0.037790
0.000027,0.000165,0.000000,0.000204,0.000000,0.072303,0.072488
0.000039,0.000208,0.000000,0.000272,0.000000,0.052811,0.052973
0.000026,0.000205,0.000000,0.000251,0.000000,0.005924,0.006108
0.000021,0.000155,0.000000,0.000208,0.000000,0.008011,0.008118
0.000033,0.000173,0.000000,0.000221,0.000000,0.031356,0.031499
0.000035,0.000179,0.000000,0.000222,0.000000,0.048814,0.049090
0.000023,0.000161,0.000000,0.000198,0.000000,0.004742,0.004991
0.000018,0.000126,0.000000,0.000156,0.000000,0.006163,0.006203
0.000029,0.000178,0.000000,0.000222,0.000000,0.005979,0.006119
0.000037,0.000219,0.000000,0.000275,0.000000,0.007742,0.007797
0.000026,0.000193,0.000000,0.000237,0.000000,0.075271,0.075448
0.000022,0.000125,0.000000,0.000154,0.000000,0.041961,0.042054
0.000030,0.000194,0.000000,0.000237,0.000000,0.038099,0.038250
0.000022,0.000144,0.000000,0.000191,0.000000,0.049621,0.049767
0.000034,0.000189,0.000000,0.000254,0.000000,0.007211,0.007375
0.000031,0.000147,0.000000,0.000184,0.000000,0.070270,0.070395
0.000033,0.000200,0.000000,0.000252,0.000000,0.061727,0.062542
0.000023,0.000151,0.000000,0.000201,0.000000,0.007556,0.007596
0.000021,0.000134,0.000000,0.000226,0.000000,0.074330,0.074491
0.000035,0.000184,0.000000,0.000228,0.000000,0.005564,0.005704
0.000034,0.000187,0.000000,0.000231,0.000000,0.034665,0.034853
0.000020,0.000128,0.000000,0.000159,0.000000,0.049562,0.049665
0.000019,0.000133,0.000000,0.000167,0.000000,0.007863,0.007992
0.000038,0.000222,0.000000,0.000283,0.000000,0.007596,0.008339
0.000027,0.000184,0.000000,0.000231,0.000000,0.068859,0.069042
0.000029,0.000196,0.000000,0.000269,0.000000,0.059443,0.059596
0.000035,0.000185,0.000000,0.000232,0.000000,0.049829,0.050024
0.000035,0.000193,0.000000,0.000252,0.000000,0.006752,0.006929
0.000035,0.000206,0.000000,0.000267,0.000000,0.007915,0.008102
0.000033,0.000300,0.000000,0.000364,0.000000,0.049310,0.049414
0.000021,0.000231,0.000000,0.000274,0.000000,0.004613,0.004706
0.000043,0.000250,0.000000,0.000320,0.000000,0.009299,0.009518
0.000023,0.000140,0.000000,0.000177,0.000000,0.048253,0.048357
0.000025,0.000157,0.000000,0.000194,0.000000,0.043506,0.043607
0.000062,0.000213,0.000000,0.000262,0.000000,0.019272,0.019417
0.000038,0.000217,0.000000,0.000275,0.000000,0.007341,0.007701
0.000028,0.000181,0.000000,0.000225,0.000000,0.059438,0.059639
0.000029,0.000199,0.000000,0.000248,0.000000,0.012632,0.013173
0.000024,0.000157,0.000000,0.000195,0.000000,0.005438,0.005611
0.000030,0.000182,0.000000,0.000234,0.000000,0.067587,0.067742
0.000021,0.000155,0.000000,0.000189,0.000000,0.005226,0.005332
0.000021,0.000135,0.000000,0.000168,0.000000,0.010310,0.010339
0.000018,0.000115,0.000000,0.000142,0.000000,0.004507,0.004657
0.000026,0.000157,0.000000,0.000199,0.000000,0.005805,0.005968
0.000024,0.000190,0.000000,0.000233,0.000000,0.006093,0.006221
0.000022,0.000148,0.000000,0.000185,0.000000,0.035494,0.035654
0.000021,0.000143,0.000000,0.000176,0.000000,0.004430,0.004475
0.000023,0.000149,0.000000,0.000184,0.000000,0.038938,0.039054
0.000023,0.000144,0.000000,0.000180,0.000000,0.021601,0.021723
0.000120,0.000264,0.000000,0.000312,0.000000,0.067199,0.067338
0.000018,0.000132,0.000000,0.000162,0.000000,0.082305,0.082406
0.000031,0.000173,0.000000,0.000220,0.000000,0.057822,0.057970
0.000040,0.000241,0.000000,0.000312,0.000000,0.009136,0.009350
0.000018,0.000126,0.000000,0.000156,0.000000,0.006581,0.006645
0.000022,0.000142,0.000000,0.000178,0.000000,0.006084,0.006120
0.000025,0.000156,0.000000,0.000192,0.000000,0.005747,0.005866
0.000019,0.000125,0.000000,0.000157,0.000000,0.003859,0.003973
0.000021,0.000135,0.000000,0.000166,0.000000,0.077791,0.077946
0.000020,0.000144,0.000000,0.000173,0.000000,0.004913,0.005049
0.000024,0.000139,0.000000,0.000169,0.000000,0.004380,0.004415
0.000022,0.000133,0.000000,0.000173,0.000000,0.059995,0.060087
0.000022,0.000136,0.000000,0.000169,0.000000,0.042091,0.042226
0.000022,0.000165,0.000000,0.000202,0.000000,0.008378,0.008814
0.000025,0.000150,0.000000,0.000187,0.000000,0.035053,0.035165
0.000030,0.000185,0.000000,0.000237,0.000000,0.029198,0.029576
0.000031,0.000159,0.000000,0.000207,0.000000,0.005944,0.006141
0.000037,0.000192,0.000000,0.000244,0.000000,0.014496,0.014870
0.000021,0.000138,0.000000,0.000169,0.000000,0.046975,0.047095
0.000022,0.000150,0.000000,0.000185,0.000000,0.021846,0.021925
0.000030,0.000197,0.000000,0.000267,0.000000,0.061946,0.062105
0.000020,0.000124,0.000000,0.000152,0.000000,0.004327,0.004447
0.000021,0.000143,0.000000,0.000178,0.000000,0.004658,0.004800
0.000018,0.000143,0.000000,0.000176,0.000000,0.064005,0.064921
0.000032,0.000197,0.000000,0.000261,0.000000,0.062000,0.062151
0.000022,0.000164,0.000000,0.000201,0.000000,0.005836,0.005878
0.000027,0.000287,0.000000,0.000336,0.000000,0.068924,0.069066
0.000030,0.000151,0.000000,0.000192,0.000000,0.079258,0.079438
0.000033,0.000188,0.000000,0.000241,0.000000,0.059793,0.059948
0.000022,0.000160,0.000000,0.000192,0.000000,0.004653,0.004820
0.000032,0.000175,0.000000,0.000223,0.000000,0.034619,0.034765
0.000018,0.000126,0.000000,0.000156,0.000000,0.007480,0.007580
0.000029,0.000189,0.000000,0.000238,0.000000,0.062652,0.062807
0.000029,0.000173,0.000000,0.000221,0.000000,0.026966,0.027038
0.000028,0.000189,0.000000,0.000256,0.000000,0.087009,0.087192
0.000020,0.000132,0.000000,0.000163,0.000000,0.004068,0.004180
0.000020,0.000132,0.000000,0.000165,0.000000,0.004266,0.004364
0.000019,0.000130,0.000000,0.000159,0.000000,0.078938,0.079064
0.000038,0.000191,0.000000,0.000246,0.000000,0.044742,0.044938
0.000030,0.000182,0.000000,0.000236,0.000000,0.006740,0.006903
0.000033,0.000208,0.000000,0.000266,0.000000,0.008297,0.008348
0.000028,0.000159,0.000000,0.000200,0.000000,0.006420,0.006866
0.000027,0.000178,0.000000,0.000222,0.000000,0.052733,0.052868
0.000027,0.000144,0.000000,0.000186,0.000000,0.006781,0.007045
0.000028,0.000164,0.000000,0.000202,0.000000,0.031619,0.031753
0.000025,0.000183,0.000000,0.000247,0.000000,0.061550,0.062203
0.000022,0.000220,0.000000,0.000266,0.000000,0.004272,0.004395
0.000022,0.000141,0.000000,0.000172,0.000000,0.028541,0.028834
0.000021,0.000132,0.000000,0.000167,0.000000,0.051272,0.051388
0.000020,0.000133,0.000000,0.000162,0.000000,0.005062,0.005101
0.000035,0.000191,0.000000,0.000239,0.000000,0.006728,0.007304
0.000024,0.000161,0.000000,0.000198,0.000000,0.004905,0.005034
0.000024,0.000164,0.000000,0.000205,0.000000,0.037716,0.037915
0.000023,0.000167,0.000000,0.000207,0.000000,0.062532,0.062678
0.000028,0.000164,0.000000,0.000206,0.000000,0.070020,0.070165
0.000024,0.000160,0.000000,0.000196,0.000000,0.036354,0.036435
0.000021,0.000130,0.000000,0.000160,0.000000,0.053338,0.053411
0.000021,0.000128,0.000000,0.000160,0.000000,0.043024,0.043128
0.000021,0.000276,0.000000,0.000352,0.000000,0.073499,0.073597
0.000023,0.000142,0.000000,0.000179,0.000000,0.075510,0.075602
0.000019,0.000134,0.000000,0.000164,0.000000,0.004055,0.004157
0.000044,0.000270,0.000000,0.000339,0.000000,0.043414,0.043476
0.000017,0.000122,0.000000,0.000150,0.000000,0.013250,0.013285
0.000023,0.000153,0.000000,0.000192,0.000000,0.014453,0.014561
0.000027,0.000174,0.000000,0.000214,0.000000,0.043118,0.043284
0.000031,0.000175,0.000000,0.000219,0.000000,0.031594,0.031700
0.000022,0.000132,0.000000,0.000168,0.000000,0.016829,0.017079
0.000058,0.000328,0.000000,0.000421,0.000000,0.009609,0.009835
0.000038,0.000229,0.000000,0.000295,0.000000,0.012621,0.012688
0.000048,0.000281,0.000000,0.000346,0.000000,0.085365,0.085762
0.000019,0.000130,0.000000,0.000162,0.000000,0.051455,0.051568
0.000019,0.000132,0.000000,0.000161,0.000000,0.043796,0.043897
0.000023,0.000157,0.000000,0.000198,0.000000,0.068572,0.068689
0.000035,0.000211,0.000000,0.000273,0.000000,0.010780,0.010834
0.000025,0.000149,0.000000,0.000187,0.000000,0.029223,0.029373
