time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000018,0.000156,0.000000,0.000186,0.000000,0.016723,0.016758
0.000018,0.000132,0.000000,0.000162,0.000000,0.049103,0.049134
0.000020,0.000118,0.000000,0.000146,0.000000,0.069321,0.069728
0.000023,0.000130,0.000000,0.000159,0.000000,0.021695,0.022119
0.000021,0.000138,0.000000,0.000168,0.000000,0.017175,0.017214
0.000020,0.000116,0.000000,0.000147,0.000000,0.016976,0.017011
0.000020,0.000132,0.000000,0.000164,0.000000,0.107200,0.107553
0.000023,0.000140,0.000000,0.000169,0.000000,0.016689,0.016724
0.000020,0.000129,0.000000,0.000159,0.000000,0.044268,0.044711
0.000019,0.000120,0.000000,0.000148,0.000000,0.016785,0.016819
0.000019,0.000118,0.000000,0.000149,0.000000,0.044459,0.044493
0.000019,0.000126,0.000000,0.000156,0.000000,0.016510,0.016626
0.000022,0.000135,0.000000,0.000164,0.000000,0.255949,0.256480
0.000022,0.000220,0.000000,0.000256,0.000000,0.073529,0.073954
0.000025,0.000167,0.000000,0.000206,0.000000,0.019473,0.019596
0.000023,0.000148,0.000000,0.000178,0.000000,0.017813,0.017944
0.000051,0.000326,0.000000,0.000416,0.000000,0.043899,0.044492
0.000018,0.000125,0.000000,0.000154,0.000000,0.036783,0.036978
0.000020,0.000131,0.000000,0.000163,0.000000,0.016802,0.016918
0.000020,0.000138,0.000000,0.000172,0.000000,0.018158,0.018281
0.000020,0.000140,0.000000,0.000170,0.000000,0.017072,0.017104
0.000023,0.000129,0.000000,0.000162,0.000000,0.022547,0.022579
0.000021,0.000136,0.000000,0.000166,0.000000,0.018236,0.018270
0.000022,0.000134,0.000000,0.000163,0.000000,0.017395,0.017941
0.000022,0.000143,0.000000,0.000173,0.000000,0.031760,0.032225
0.000083,0.000497,0.000000,0.000623,0.000000,0.059114,0.059186
0.000045,0.000248,0.000000,0.000326,0.000000,0.087514,0.087572
0.000044,0.000256,0.000000,0.000325,0.000000,0.036654,0.036896
0.000044,0.000426,0.000000,0.000923,0.000000,0.055662,0.055883
0.000043,0.000225,0.000000,0.000291,0.000000,0.036994,0.037056
0.000043,0.000231,0.000000,0.000306,0.000000,0.044148,0.044205
0.000039,0.000217,0.000000,0.000271,0.000000,0.029503,0.029716
0.000035,0.000190,0.000000,0.000252,0.000000,0.030621,0.031766
0.000034,0.000219,0.000000,0.000274,0.000000,0.034115,0.034164
0.000071,0.000442,0.000000,0.000566,0.000000,0.064521,0.064864
0.000025,0.000153,0.000000,0.000196,0.000000,0.022038,0.022080
0.000029,0.000165,0.000000,0.000209,0.000000,0.022023,0.022577
0.000026,0.000173,0.000000,0.000214,0.000000,0.027052,0.027223
0.000025,0.000150,0.000000,0.000189,0.000000,0.020286,0.021004
0.000024,0.000162,0.000000,0.000200,0.000000,0.022230,0.022270
0.000029,0.000176,0.000000,0.000216,0.000000,0.101988,0.105978
0.000080,0.000439,0.000000,0.000579,0.000000,0.065009,0.065361
0.000036,0.000192,0.000000,0.000252,0.000000,0.030605,0.030659
0.000041,0.000215,0.000000,0.000275,0.000000,0.065897,0.067554
0.000035,0.000194,0.000000,0.000255,0.000000,0.046337,0.046550
0.000031,0.000209,0.000000,0.000264,0.000000,0.031061,0.031220
0.000022,0.000138,0.000000,0.000171,0.000000,0.018712,0.019204
0.000020,0.000153,0.000000,0.000186,0.000000,0.071050,0.071088
0.000021,0.000142,0.000000,0.000177,0.000000,0.082739,0.082802
0.000042,0.000218,0.000000,0.000289,0.000000,0.041786,0.042116
0.000047,0.000236,0.000000,0.000301,0.000000,0.038910,0.039298
