time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000020,0.000136,0.000000,0.000169,0.000000,0.172372,0.173248
0.000028,0.000171,0.000000,0.000221,0.000000,0.061851,0.062080
0.000027,0.000213,0.000000,0.000283,0.000000,0.033535,0.033814
0.000031,0.000173,0.000000,0.000218,0.000000,0.077819,0.078139
0.000031,0.000197,0.000000,0.000249,0.000000,0.053231,0.053548
0.000042,0.000228,0.000000,0.000288,0.000000,0.067812,0.068200
0.000022,0.000147,0.000000,0.000183,0.000000,0.203401,0.204527
0.000031,0.000198,0.000000,0.000522,0.000000,0.013440,0.013500
0.000047,0.000286,0.000000,0.000372,0.000000,0.156428,0.157142
0.000031,0.000185,0.000000,0.000232,0.000000,0.028187,0.028525
0.000020,0.000126,0.000000,0.000162,0.000000,0.059296,0.059473
0.000031,0.000205,0.000000,0.000258,0.000000,0.061560,0.061980
0.000020,0.000148,0.000000,0.000185,0.000000,0.019194,0.019437
0.000034,0.000180,0.000000,0.000230,0.000000,0.194481,0.195491
0.000027,0.000175,0.000000,0.000225,0.000000,0.026334,0.026601
0.000024,0.000172,0.000000,0.000215,0.000000,0.187710,0.188520
0.000024,0.000145,0.000000,0.000177,0.000000,0.079658,0.079830
0.000029,0.000207,0.000000,0.000252,0.000000,0.188529,0.189572
0.000033,0.000171,0.000000,0.000215,0.000000,0.073102,0.073371
0.000019,0.000114,0.000000,0.000142,0.000000,0.667348,0.667851
0.000019,0.000128,0.000000,0.000156,0.000000,0.051511,0.051683
0.000063,0.000352,0.000000,0.000434,0.000000,0.101860,0.102154
0.000029,0.000175,0.000000,0.000226,0.000000,0.031566,0.031831
0.000031,0.000169,0.000000,0.000203,0.000000,0.550394,0.550565
0.000023,0.000132,0.000000,0.000166,0.000000,0.785006,0.785346
0.000019,0.000139,0.000000,0.000171,0.000000,0.022682,0.022885
0.000028,0.000157,0.000000,0.000195,0.000000,0.079914,0.080948
0.000018,0.000130,0.000000,0.000159,0.000000,0.410329,0.410383
0.000021,0.000122,0.000000,0.000152,0.000000,0.089270,0.089307
0.000070,0.000509,0.000000,0.000743,0.000000,0.087374,0.087808
0.000019,0.000146,0.000000,0.000178,0.000000,0.057575,0.057773
0.000024,0.000143,0.000000,0.000180,0.000000,0.083580,0.084379
0.000024,0.000156,0.000000,0.000196,0.000000,0.043029,0.043229
0.000019,0.000140,0.000000,0.000175,0.000000,0.154314,0.155077
0.000025,0.000152,0.000000,0.000188,0.000000,0.023464,0.023662
0.000018,0.000149,0.000000,0.000182,0.000000,0.069682,0.069852
